   MONTH       DAY      YEAR      HOUR  AVG TEMP  
                                   CST         F  
       3        27      2012      1700      77.7  
       3        27      2012      1800      75.2  
       3        27      2012      1900      69.9  
       3        27      2012      2000      68.8  
       3        27      2012      2100      67.9  
       3        27      2012      2200      68.3  
       3        27      2012      2300      65.6  
       3        27      2012      2400      64.5  
       3        28      2012       100      64.8  
       3        28      2012       200      64.7  
       3        28      2012       300      63.4  
       3        28      2012       400      61.5  
       3        28      2012       500      61.0  
       3        28      2012       600      61.5  
       3        28      2012       700      62.1  
       3        28      2012       800      66.3  
       3        28      2012       900      71.2  
       3        28      2012      1000      74.8  
       3        28      2012      1100      77.3  
       3        28      2012      1200      79.6  
       3        28      2012      1300      80.4  
       3        28      2012      1400      81.7  
       3        28      2012      1500      81.5  
       3        28      2012      1600      81.0  
       3        28      2012      1700      79.4  
       3        28      2012      1800      76.4  
       3        28      2012      1900      72.6  
       3        28      2012      2000      70.8  
       3        28      2012      2100      68.4  
       3        28      2012      2200      66.6  
       3        28      2012      2300      65.7  
       3        28      2012      2400      60.7  
       3        29      2012       100      57.5  
       3        29      2012       200      57.4  
       3        29      2012       300      58.6  
       3        29      2012       400      59.8  
       3        29      2012       500      60.6  
       3        29      2012       600      59.2  
       3        29      2012       700      61.1  
       3        29      2012       800      65.6  
       3        29      2012       900      70.1  
       3        29      2012      1000      73.8  
       3        29      2012      1100      76.9  
       3        29      2012      1200      78.5  
       3        29      2012      1300      79.3  
       3        29      2012      1400      78.9  
       3        29      2012      1500      79.7  
       3        29      2012      1600      80.2  
       3        29      2012      1700      79.2  
       3        29      2012      1800      76.8  
       3        29      2012      1900      71.5  
       3        29      2012      2000      68.7  
       3        29      2012      2100      67.2  
       3        29      2012      2200      65.9  
       3        29      2012      2300      65.1  
       3        29      2012      2400      66.7  
       3        30      2012       100      66.8  
       3        30      2012       200      65.1  
       3        30      2012       300      63.3  
       3        30      2012       400      62.5  
       3        30      2012       500      61.3  
       3        30      2012       600      61.2  
       3        30      2012       700      62.6  
       3        30      2012       800      66.1  
       3        30      2012       900      69.1  
       3        30      2012      1000      71.3  
       3        30      2012      1100      73.7  
       3        30      2012      1200      75.0  
       3        30      2012      1300      74.9  
       3        30      2012      1400      75.8  
       3        30      2012      1500      76.5  
       3        30      2012      1600      76.0  
       3        30      2012      1700      75.2  
       3        30      2012      1800      74.1  
       3        30      2012      1900      71.0  
       3        30      2012      2000      66.6  
       3        30      2012      2100      66.1  
       3        30      2012      2200      65.4  
       3        30      2012      2300      64.3  
       3        30      2012      2400      63.4  
       3        31      2012       100      64.0  
       3        31      2012       200      60.2  
       3        31      2012       300      59.1  
       3        31      2012       400      57.6  
       3        31      2012       500      58.4  
       3        31      2012       600      57.3  
       3        31      2012       700      57.5  
       3        31      2012       800      60.9  
       3        31      2012       900      62.9  
       3        31      2012      1000      66.4  
       3        31      2012      1100      71.0  
       3        31      2012      1200      73.2  
       3        31      2012      1300      75.5  
       3        31      2012      1400      77.6  
       3        31      2012      1500      79.5  
       3        31      2012      1600      79.2  
       3        31      2012      1700      77.6  
       3        31      2012      1800      76.1  
       3        31      2012      1900      72.0  
       3        31      2012      2000      67.4  
       3        31      2012      2100      64.2  
       3        31      2012      2200      64.8  
       3        31      2012      2300      61.8  
       3        31      2012      2400      61.4  
       4         1      2012       100      61.7  
       4         1      2012       200      61.2  
       4         1      2012       300      61.0  
       4         1      2012       400      63.8  
       4         1      2012       500      65.2  
       4         1      2012       600      65.1  
       4         1      2012       700      66.1  
       4         1      2012       800      70.0  
       4         1      2012       900      73.8  
       4         1      2012      1000      77.6  
       4         1      2012      1100      80.7  
       4         1      2012      1200      82.4  
       4         1      2012      1300      84.3  
       4         1      2012      1400      84.5  
       4         1      2012      1500      84.9  
       4         1      2012      1600      85.3  
       4         1      2012      1700      84.5  
       4         1      2012      1800      82.5  
       4         1      2012      1900      78.4  
       4         1      2012      2000      76.7  
       4         1      2012      2100      75.6  
       4         1      2012      2200      75.0  
       4         1      2012      2300      73.6  
       4         1      2012      2400      72.5  
       4         2      2012       100      71.8  
       4         2      2012       200      70.2  
       4         2      2012       300      68.7  
       4         2      2012       400      67.6  
       4         2      2012       500      66.6  
       4         2      2012       600      65.3  
       4         2      2012       700      67.2  
       4         2      2012       800      71.6  
       4         2      2012       900      74.3  
       4         2      2012      1000      77.6  
       4         2      2012      1100      80.3  
       4         2      2012      1200      82.4  
       4         2      2012      1300      84.3  
       4         2      2012      1400      85.9  
       4         2      2012      1500      86.6  
       4         2      2012      1600      86.6  
       4         2      2012      1700      86.0  
       4         2      2012      1800      83.9  
       4         2      2012      1900      79.3  
       4         2      2012      2000      75.6  
       4         2      2012      2100      71.4  
       4         2      2012      2200      72.5  
       4         2      2012      2300      69.1  
       4         2      2012      2400      69.5  
       4         3      2012       100      68.4  
       4         3      2012       200      65.2  
       4         3      2012       300      63.7  
       4         3      2012       400      61.8  
       4         3      2012       500      61.7  
       4         3      2012       600      62.6  
       4         3      2012       700      63.8  
       4         3      2012       800      65.8  
       4         3      2012       900      67.9  
       4         3      2012      1000      71.4  
       4         3      2012      1100      74.9  
       4         3      2012      1200      76.4  
       4         3      2012      1300      77.7  
       4         3      2012      1400      79.3  
       4         3      2012      1500      79.4  
       4         3      2012      1600      79.3  
       4         3      2012      1700      78.9  
       4         3      2012      1800      77.2  
       4         3      2012      1900      74.2  
       4         3      2012      2000      72.5  
       4         3      2012      2100      70.5  
       4         3      2012      2200      68.4  
       4         3      2012      2300      66.9  
       4         3      2012      2400      65.8  
       4         4      2012       100      63.8  
       4         4      2012       200      63.3  
       4         4      2012       300      62.8  
       4         4      2012       400      63.1  
       4         4      2012       500      62.6  
       4         4      2012       600      61.6  
       4         4      2012       700      62.4  
       4         4      2012       800      65.4  
       4         4      2012       900      68.1  
       4         4      2012      1000      70.7  
       4         4      2012      1100      72.6  
       4         4      2012      1200      76.4  
       4         4      2012      1300      79.0  
       4         4      2012      1400      78.5  
       4         4      2012      1500      78.6  
       4         4      2012      1600      80.3  
       4         4      2012      1700      78.6  
       4         4      2012      1800      77.0  
       4         4      2012      1900      74.5  
       4         4      2012      2000      70.9  
       4         4      2012      2100      68.3  
       4         4      2012      2200      67.3  
       4         4      2012      2300      66.1  
       4         4      2012      2400      65.2  
       4         5      2012       100      63.8  
       4         5      2012       200      61.8  
       4         5      2012       300      61.4  
       4         5      2012       400      59.7  
       4         5      2012       500      58.0  
       4         5      2012       600      57.1  
       4         5      2012       700      59.8  
       4         5      2012       800      62.6  
       4         5      2012       900      64.6  
       4         5      2012      1000      63.6  
       4         5      2012      1100      62.5  
       4         5      2012      1200      63.9  
       4         5      2012      1300      64.0  
       4         5      2012      1400      63.1  
       4         5      2012      1500      64.1  
       4         5      2012      1600      61.3  
       4         5      2012      1700      57.8  
       4         5      2012      1800      56.9  
       4         5      2012      1900      56.3  
       4         5      2012      2000      55.7  
       4         5      2012      2100      52.9  
       4         5      2012      2200      54.0  
       4         5      2012      2300      53.3  
       4         5      2012      2400      52.1  
       4         6      2012       100      50.9  
       4         6      2012       200      49.4  
       4         6      2012       300      48.5  
       4         6      2012       400      47.4  
       4         6      2012       500      46.1  
       4         6      2012       600      44.6  
       4         6      2012       700      45.4  
       4         6      2012       800      47.5  
       4         6      2012       900      50.0  
       4         6      2012      1000      52.7  
       4         6      2012      1100      55.0  
       4         6      2012      1200      57.5  
       4         6      2012      1300      59.9  
       4         6      2012      1400      61.8  
       4         6      2012      1500      63.2  
       4         6      2012      1600      63.8  
       4         6      2012      1700      64.0  
       4         6      2012      1800      61.9  
       4         6      2012      1900      56.6  
       4         6      2012      2000      52.6  
       4         6      2012      2100      50.4  
       4         6      2012      2200      49.3  
       4         6      2012      2300      46.4  
       4         6      2012      2400      46.5  
       4         7      2012       100      43.3  
       4         7      2012       200      41.6  
       4         7      2012       300      41.2  
       4         7      2012       400      41.3  
       4         7      2012       500      40.2  
       4         7      2012       600      40.8  
       4         7      2012       700      44.8  
       4         7      2012       800      51.2  
       4         7      2012       900      56.2  
       4         7      2012      1000      60.6  
       4         7      2012      1100      63.9  
       4         7      2012      1200      66.4  
       4         7      2012      1300      69.0  
       4         7      2012      1400      70.1  
       4         7      2012      1500      70.4  
       4         7      2012      1600      70.0  
       4         7      2012      1700      69.5  
       4         7      2012      1800      68.7  
       4         7      2012      1900      64.1  
       4         7      2012      2000      59.7  
       4         7      2012      2100      56.7  
       4         7      2012      2200      56.1  
       4         7      2012      2300      55.3  
       4         7      2012      2400      54.4  
       4         8      2012       100      53.0  
       4         8      2012       200      55.1  
       4         8      2012       300      56.9  
       4         8      2012       400      55.7  
       4         8      2012       500      56.2  
       4         8      2012       600      55.8  
       4         8      2012       700      55.4  
       4         8      2012       800      57.2  
       4         8      2012       900      58.9  
       4         8      2012      1000      61.2  
       4         8      2012      1100      62.7  
       4         8      2012      1200      64.6  
       4         8      2012      1300      65.8  
       4         8      2012      1400      66.9  
       4         8      2012      1500      67.8  
       4         8      2012      1600      68.0  
       4         8      2012      1700      67.4  
       4         8      2012      1800      65.7  
       4         8      2012      1900      61.9  
       4         8      2012      2000      57.0  
       4         8      2012      2100      54.4  
       4         8      2012      2200      51.9  
       4         8      2012      2300      49.1  
       4         8      2012      2400      47.4  
       4         9      2012       100      45.2  
       4         9      2012       200      44.9  
       4         9      2012       300      43.9  
       4         9      2012       400      44.9  
       4         9      2012       500      44.1  
       4         9      2012       600      44.4  
       4         9      2012       700      48.1  
       4         9      2012       800      54.9  
       4         9      2012       900      61.4  
       4         9      2012      1000      66.1  
       4         9      2012      1100      67.8  
       4         9      2012      1200      69.0  
       4         9      2012      1300      70.5  
       4         9      2012      1400      71.6  
       4         9      2012      1500      72.5  
       4         9      2012      1600      72.6  
       4         9      2012      1700      72.6  
       4         9      2012      1800      71.7  
       4         9      2012      1900      66.1  
       4         9      2012      2000      59.7  
       4         9      2012      2100      56.4  
       4         9      2012      2200      54.8  
       4         9      2012      2300      52.8  
       4         9      2012      2400      50.9  
       4        10      2012       100      50.6  
       4        10      2012       200      50.8  
       4        10      2012       300      50.9  
       4        10      2012       400      52.5  
       4        10      2012       500      53.1  
       4        10      2012       600      54.1  
       4        10      2012       700      55.7  
       4        10      2012       800      55.2  
       4        10      2012       900      56.2  
       4        10      2012      1000      57.7  
       4        10      2012      1100      59.2  
       4        10      2012      1200      61.0  
       4        10      2012      1300      62.6  
       4        10      2012      1400      64.1  
       4        10      2012      1500      64.2  
       4        10      2012      1600      64.7  
       4        10      2012      1700      64.3  
       4        10      2012      1800      62.5  
       4        10      2012      1900      58.4  
       4        10      2012      2000      53.7  
       4        10      2012      2100      51.2  
       4        10      2012      2200      50.0  
       4        10      2012      2300      46.9  
       4        10      2012      2400      43.5  
       4        11      2012       100      42.0  
       4        11      2012       200      42.7  
       4        11      2012       300      42.0  
       4        11      2012       400      39.8  
       4        11      2012       500      38.8  
       4        11      2012       600      38.2  
       4        11      2012       700      42.9  
       4        11      2012       800      47.4  
       4        11      2012       900      50.5  
       4        11      2012      1000      51.9  
       4        11      2012      1100      52.8  
       4        11      2012      1200      54.1  
       4        11      2012      1300      55.6  
       4        11      2012      1400      56.8  
       4        11      2012      1500      57.8  
       4        11      2012      1600      58.3  
       4        11      2012      1700      57.7  
       4        11      2012      1800      56.0  
       4        11      2012      1900      53.0  
       4        11      2012      2000      49.7  
       4        11      2012      2100      47.5  
       4        11      2012      2200      44.4  
       4        11      2012      2300      42.7  
       4        11      2012      2400      41.2  
       4        12      2012       100      38.4  
       4        12      2012       200      36.5  
       4        12      2012       300      35.7  
       4        12      2012       400      35.9  
       4        12      2012       500      35.7  
       4        12      2012       600      35.2  
       4        12      2012       700      41.1  
       4        12      2012       800      47.9  
       4        12      2012       900      53.1  
       4        12      2012      1000      55.5  
       4        12      2012      1100      56.8  
       4        12      2012      1200      58.1  
       4        12      2012      1300      59.8  
       4        12      2012      1400      61.4  
       4        12      2012      1500      62.3  
       4        12      2012      1600      63.6  
       4        12      2012      1700      63.4  
       4        12      2012      1800      62.2  
       4        12      2012      1900      56.5  
       4        12      2012      2000      55.0  
       4        12      2012      2100      51.1  
       4        12      2012      2200      48.7  
       4        12      2012      2300      47.9  
       4        12      2012      2400      48.8  
       4        13      2012       100      49.9  
       4        13      2012       200      49.5  
       4        13      2012       300      49.3  
       4        13      2012       400      48.1  
       4        13      2012       500      49.4  
       4        13      2012       600      50.0  
       4        13      2012       700      51.8  
       4        13      2012       800      55.8  
       4        13      2012       900      57.6  
       4        13      2012      1000      60.4  
       4        13      2012      1100      63.4  
       4        13      2012      1200      64.5  
       4        13      2012      1300      65.4  
       4        13      2012      1400      67.0  
       4        13      2012      1500      68.4  
       4        13      2012      1600      68.4  
       4        13      2012      1700      68.1  
       4        13      2012      1800      67.5  
       4        13      2012      1900      64.0  
       4        13      2012      2000      59.8  
       4        13      2012      2100      60.5  
       4        13      2012      2200      58.4  
       4        13      2012      2300      59.8  
       4        13      2012      2400      62.4  
       4        14      2012       100      61.8  
       4        14      2012       200      61.2  
       4        14      2012       300      60.3  
       4        14      2012       400      60.1  
       4        14      2012       500      61.3  
       4        14      2012       600      64.9  
       4        14      2012       700      66.5  
       4        14      2012       800      68.8  
       4        14      2012       900      70.4  
       4        14      2012      1000      74.1  
       4        14      2012      1100      76.5  
       4        14      2012      1200      77.2  
       4        14      2012      1300      79.0  
       4        14      2012      1400      79.3  
       4        14      2012      1500      81.1  
       4        14      2012      1600      80.8  
       4        14      2012      1700      80.0  
       4        14      2012      1800      79.0  
       4        14      2012      1900      75.7  
       4        14      2012      2000      71.7  
       4        14      2012      2100      69.2  
       4        14      2012      2200      68.0  
       4        14      2012      2300      65.7  
       4        14      2012      2400      66.4  
       4        15      2012       100      68.2  
       4        15      2012       200      68.8  
       4        15      2012       300      67.4  
       4        15      2012       400      65.1  
       4        15      2012       500      63.4  
       4        15      2012       600      65.8  
       4        15      2012       700      67.0  
       4        15      2012       800      69.3  
       4        15      2012       900      71.7  
       4        15      2012      1000      73.7  
       4        15      2012      1100      76.0  
       4        15      2012      1200      77.3  
       4        15      2012      1300      79.9  
       4        15      2012      1400      81.4  
       4        15      2012      1500      81.7  
       4        15      2012      1600      82.4  
       4        15      2012      1700      81.4  
       4        15      2012      1800      79.9  
       4        15      2012      1900      78.1  
       4        15      2012      2000      77.4  
       4        15      2012      2100      76.3  
       4        15      2012      2200      76.7  
       4        15      2012      2300      64.2  
       4        15      2012      2400      60.8  
       4        16      2012       100      57.5  
       4        16      2012       200      54.6  
       4        16      2012       300      54.9  
       4        16      2012       400      55.4  
       4        16      2012       500      55.4  
       4        16      2012       600      55.7  
       4        16      2012       700      56.2  
       4        16      2012       800      57.5  
       4        16      2012       900      59.4  
       4        16      2012      1000      60.0  
       4        16      2012      1100      60.0  
       4        16      2012      1200      60.5  
       4        16      2012      1300      62.0  
       4        16      2012      1400      62.8  
       4        16      2012      1500      63.4  
       4        16      2012      1600      62.9  
       4        16      2012      1700      63.7  
       4        16      2012      1800      61.7  
       4        16      2012      1900      60.0  
       4        16      2012      2000      56.5  
       4        16      2012      2100      55.0  
       4        16      2012      2200      55.6  
       4        16      2012      2300      54.7  
       4        16      2012      2400      54.0  
       4        17      2012       100      52.9  
       4        17      2012       200      51.8  
       4        17      2012       300      52.7  
       4        17      2012       400      52.6  
       4        17      2012       500      52.0  
       4        17      2012       600      51.6  
       4        17      2012       700      52.9  
       4        17      2012       800      56.2  
       4        17      2012       900      59.9  
       4        17      2012      1000      62.5  
       4        17      2012      1100      62.4  
       4        17      2012      1200      63.5  
       4        17      2012      1300      63.4  
       4        17      2012      1400      63.3  
       4        17      2012      1500      63.7  
       4        17      2012      1600      64.2  
       4        17      2012      1700      64.0  
       4        17      2012      1800      62.6  
       4        17      2012      1900      59.3  
       4        17      2012      2000      57.5  
       4        17      2012      2100      55.5  
       4        17      2012      2200      54.2  
       4        17      2012      2300      51.9  
       4        17      2012      2400      50.9  
       4        18      2012       100      49.7  
       4        18      2012       200      47.6  
       4        18      2012       300      46.5  
       4        18      2012       400      45.6  
       4        18      2012       500      44.4  
       4        18      2012       600      44.7  
       4        18      2012       700      49.2  
       4        18      2012       800      55.7  
       4        18      2012       900      61.0  
       4        18      2012      1000      64.2  
       4        18      2012      1100      66.4  
       4        18      2012      1200      68.3  
       4        18      2012      1300      69.8  
       4        18      2012      1400      70.8  
       4        18      2012      1500      71.4  
       4        18      2012      1600      72.0  
       4        18      2012      1700      71.7  
       4        18      2012      1800      70.4  
       4        18      2012      1900      66.4  
       4        18      2012      2000      60.9  
       4        18      2012      2100      58.1  
       4        18      2012      2200      56.2  
       4        18      2012      2300      52.8  
       4        18      2012      2400      51.6  
       4        19      2012       100      50.8  
       4        19      2012       200      48.6  
       4        19      2012       300      48.1  
       4        19      2012       400      46.0  
       4        19      2012       500      46.1  
       4        19      2012       600      47.6  
       4        19      2012       700      52.9  
       4        19      2012       800      59.4  
       4        19      2012       900      64.9  
       4        19      2012      1000      69.4  
       4        19      2012      1100      72.0  
       4        19      2012      1200      73.6  
       4        19      2012      1300      74.8  
       4        19      2012      1400      76.0  
       4        19      2012      1500      76.4  
       4        19      2012      1600      76.3  
       4        19      2012      1700      75.3  
       4        19      2012      1800      73.9  
       4        19      2012      1900      67.8  
       4        19      2012      2000      64.9  
       4        19      2012      2100      62.2  
       4        19      2012      2200      59.6  
       4        19      2012      2300      58.2  
       4        19      2012      2400      59.1  
       4        20      2012       100      62.0  
       4        20      2012       200      60.7  
       4        20      2012       300      56.7  
       4        20      2012       400      56.4  
       4        20      2012       500      57.1  
       4        20      2012       600      57.6  
       4        20      2012       700      61.2  
       4        20      2012       800      66.1  
       4        20      2012       900      68.9  
       4        20      2012      1000      70.0  
       4        20      2012      1100      69.6  
       4        20      2012      1200      66.9  
       4        20      2012      1300      61.2  
       4        20      2012      1400      59.5  
       4        20      2012      1500      56.1  
       4        20      2012      1600      53.2  
       4        20      2012      1700      52.8  
       4        20      2012      1800      51.8  
       4        20      2012      1900      50.5  
       4        20      2012      2000      50.4  
       4        20      2012      2100      50.0  
       4        20      2012      2200      49.5  
       4        20      2012      2300      48.8  
       4        20      2012      2400      48.3  
       4        21      2012       100      48.1  
       4        21      2012       200      47.7  
       4        21      2012       300      47.0  
       4        21      2012       400      46.6  
       4        21      2012       500      46.3  
       4        21      2012       600      46.5  
       4        21      2012       700      47.0  
       4        21      2012       800      47.3  
       4        21      2012       900      47.9  
       4        21      2012      1000      48.7  
       4        21      2012      1100      51.7  
       4        21      2012      1200      53.2  
       4        21      2012      1300      54.9  
       4        21      2012      1400      57.0  
       4        21      2012      1500      58.6  
       4        21      2012      1600      58.6  
       4        21      2012      1700      58.2  
       4        21      2012      1800      56.8  
       4        21      2012      1900      53.3  
       4        21      2012      2000      49.5  
       4        21      2012      2100      47.4  
       4        21      2012      2200      46.3  
       4        21      2012      2300      44.8  
       4        21      2012      2400      41.9  
       4        22      2012       100      41.3  
       4        22      2012       200      41.2  
       4        22      2012       300      40.9  
       4        22      2012       400      40.6  
       4        22      2012       500      42.8  
       4        22      2012       600      42.8  
       4        22      2012       700      45.1  
       4        22      2012       800      47.7  
       4        22      2012       900      51.9  
       4        22      2012      1000      55.5  
       4        22      2012      1100      57.5  
       4        22      2012      1200      57.8  
       4        22      2012      1300      56.7  
       4        22      2012      1400      57.1  
       4        22      2012      1500      57.8  
       4        22      2012      1600      54.4  
       4        22      2012      1700      55.1  
       4        22      2012      1800      55.3  
       4        22      2012      1900      54.1  
       4        22      2012      2000      53.1  
       4        22      2012      2100      50.9  
       4        22      2012      2200      48.5  
       4        22      2012      2300      45.2  
       4        22      2012      2400      43.6  
       4        23      2012       100      41.3  
       4        23      2012       200      39.7  
       4        23      2012       300      39.6  
       4        23      2012       400      37.7  
       4        23      2012       500      37.5  
       4        23      2012       600      37.0  
       4        23      2012       700      41.2  
       4        23      2012       800      46.7  
       4        23      2012       900      50.7  
       4        23      2012      1000      53.9  
       4        23      2012      1100      56.6  
       4        23      2012      1200      58.8  
       4        23      2012      1300      60.6  
       4        23      2012      1400      61.5  
       4        23      2012      1500      62.1  
       4        23      2012      1600      62.3  
       4        23      2012      1700      61.2  
       4        23      2012      1800      60.4  
       4        23      2012      1900      57.2  
       4        23      2012      2000      54.9  
       4        23      2012      2100      52.9  
       4        23      2012      2200      50.8  
       4        23      2012      2300      50.2  
       4        23      2012      2400      49.0  
       4        24      2012       100      47.9  
       4        24      2012       200      46.6  
       4        24      2012       300      45.6  
       4        24      2012       400      45.2  
       4        24      2012       500      44.3  
       4        24      2012       600      42.9  
       4        24      2012       700      47.2  
       4        24      2012       800      53.8  
       4        24      2012       900      60.3  
       4        24      2012      1000      64.8  
       4        24      2012      1100      67.7  
       4        24      2012      1200      70.4  
       4        24      2012      1300      72.3  
       4        24      2012      1400      73.5  
       4        24      2012      1500      74.3  
       4        24      2012      1600      74.2  
       4        24      2012      1700      74.1  
       4        24      2012      1800      72.1  
       4        24      2012      1900      70.5  
       4        24      2012      2000      69.3  
       4        24      2012      2100      68.0  
       4        24      2012      2200      67.1  
       4        24      2012      2300      65.6  
       4        24      2012      2400      64.7  
       4        25      2012       100      63.5  
       4        25      2012       200      62.5  
       4        25      2012       300      61.4  
       4        25      2012       400      60.4  
       4        25      2012       500      59.7  
       4        25      2012       600      60.0  
       4        25      2012       700      63.1  
       4        25      2012       800      66.9  
       4        25      2012       900      70.6  
       4        25      2012      1000      74.4  
       4        25      2012      1100      76.0  
       4        25      2012      1200      72.2  
       4        25      2012      1300      69.6  
       4        25      2012      1400      73.1  
       4        25      2012      1500      77.7  
       4        25      2012      1600      78.0  
       4        25      2012      1700      80.3  
       4        25      2012      1800      79.5  
       4        25      2012      1900      76.9  
       4        25      2012      2000      74.2  
       4        25      2012      2100      74.7  
       4        25      2012      2200      74.0  
       4        25      2012      2300      72.6  
       4        25      2012      2400      71.9  
       4        26      2012       100      70.6  
       4        26      2012       200      69.9  
       4        26      2012       300      69.4  
       4        26      2012       400      67.9  
       4        26      2012       500      66.9  
       4        26      2012       600      66.8  
       4        26      2012       700      68.8  
       4        26      2012       800      72.2  
       4        26      2012       900      75.3  
       4        26      2012      1000      77.7  
       4        26      2012      1100      80.0  
       4        26      2012      1200      82.0  
       4        26      2012      1300      84.1  
       4        26      2012      1400      84.8  
       4        26      2012      1500      84.6  
       4        26      2012      1600      83.1  
       4        26      2012      1700      80.7  
       4        26      2012      1800      78.6  
       4        26      2012      1900      76.0  
       4        26      2012      2000      70.6  
       4        26      2012      2100      67.3  
       4        26      2012      2200      65.9  
       4        26      2012      2300      63.7  
       4        26      2012      2400      64.1  
       4        27      2012       100      61.1  
       4        27      2012       200      58.7  
       4        27      2012       300      56.4  
       4        27      2012       400      55.5  
       4        27      2012       500      55.1  
       4        27      2012       600      53.6  
       4        27      2012       700      54.0  
       4        27      2012       800      55.7  
       4        27      2012       900      57.4  
       4        27      2012      1000      60.7  
       4        27      2012      1100      62.3  
       4        27      2012      1200      65.7  
       4        27      2012      1300      65.5  
       4        27      2012      1400      65.0  
       4        27      2012      1500      65.5  
       4        27      2012      1600      65.3  
       4        27      2012      1700      62.3  
       4        27      2012      1800      61.4  
       4        27      2012      1900      61.0  
       4        27      2012      2000      60.1  
       4        27      2012      2100      61.5  
       4        27      2012      2200      61.6  
       4        27      2012      2300      61.6  
       4        27      2012      2400      61.4  
       4        28      2012       100      61.5  
       4        28      2012       200      61.6  
       4        28      2012       300      61.4  
       4        28      2012       400      60.2  
       4        28      2012       500      60.0  
       4        28      2012       600      61.5  
       4        28      2012       700      66.3  
       4        28      2012       800      71.2  
       4        28      2012       900      73.3  
       4        28      2012      1000      73.7  
       4        28      2012      1100      75.2  
       4        28      2012      1200      78.8  
       4        28      2012      1300      81.3  
       4        28      2012      1400      82.3  
       4        28      2012      1500      83.4  
       4        28      2012      1600      83.7  
       4        28      2012      1700      83.6  
       4        28      2012      1800      82.8  
       4        28      2012      1900      79.1  
       4        28      2012      2000      73.3  
       4        28      2012      2100      71.3  
       4        28      2012      2200      69.8  
       4        28      2012      2300      68.1  
       4        28      2012      2400      66.9  
       4        29      2012       100      65.9  
       4        29      2012       200      65.3  
       4        29      2012       300      63.5  
       4        29      2012       400      63.7  
       4        29      2012       500      62.7  
       4        29      2012       600      63.7  
       4        29      2012       700      66.5  
       4        29      2012       800      72.8  
       4        29      2012       900      77.5  
       4        29      2012      1000      80.0  
       4        29      2012      1100      81.8  
       4        29      2012      1200      83.0  
       4        29      2012      1300      83.9  
       4        29      2012      1400      85.4  
       4        29      2012      1500      84.7  
       4        29      2012      1600      84.7  
       4        29      2012      1700      83.7  
       4        29      2012      1800      82.2  
       4        29      2012      1900      79.7  
       4        29      2012      2000      78.1  
       4        29      2012      2100      76.9  
       4        29      2012      2200      73.3  
       4        29      2012      2300      72.2  
       4        29      2012      2400      71.1  
       4        30      2012       100      70.8  
       4        30      2012       200      68.7  
       4        30      2012       300      68.8  
       4        30      2012       400      68.4  
       4        30      2012       500      67.8  
       4        30      2012       600      67.1  
       4        30      2012       700      68.1  
       4        30      2012       800      71.0  
       4        30      2012       900      76.9  
       4        30      2012      1000      80.4  
       4        30      2012      1100      82.5  
       4        30      2012      1200      82.8  
       4        30      2012      1300      79.1  
       4        30      2012      1400      80.2  
       4        30      2012      1500      78.3  
       4        30      2012      1600      77.9  
       4        30      2012      1700      79.0  
       4        30      2012      1800      78.0  
       4        30      2012      1900      75.3  
       4        30      2012      2000      72.7  
       4        30      2012      2100      70.8  
       4        30      2012      2200      67.8  
       4        30      2012      2300      65.9  
       4        30      2012      2400      66.1  
       5         1      2012       100      64.1  
       5         1      2012       200      64.9  
       5         1      2012       300      64.5  
       5         1      2012       400      65.2  
       5         1      2012       500      66.0  
       5         1      2012       600      66.6  
       5         1      2012       700      70.0  
       5         1      2012       800      75.5  
       5         1      2012       900      77.2  
       5         1      2012      1000      81.3  
       5         1      2012      1100      83.9  
       5         1      2012      1200      85.2  
       5         1      2012      1300      85.7  
       5         1      2012      1400      86.6  
       5         1      2012      1500      87.7  
       5         1      2012      1600      86.9  
       5         1      2012      1700      86.4  
       5         1      2012      1800      85.5  
       5         1      2012      1900      83.1  
       5         1      2012      2000      79.9  
       5         1      2012      2100      77.4  
       5         1      2012      2200      77.0  
       5         1      2012      2300      77.1  
       5         1      2012      2400      76.2  
       5         2      2012       100      75.6  
       5         2      2012       200      74.8  
       5         2      2012       300      73.7  
       5         2      2012       400      72.1  
       5         2      2012       500      71.2  
       5         2      2012       600      71.3  
       5         2      2012       700      74.4  
       5         2      2012       800      78.6  
       5         2      2012       900      81.7  
       5         2      2012      1000      84.5  
       5         2      2012      1100      86.0  
       5         2      2012      1200      87.7  
       5         2      2012      1300      89.0  
       5         2      2012      1400      89.8  
       5         2      2012      1500      89.0  
       5         2      2012      1600      89.5  
       5         2      2012      1700      88.8  
       5         2      2012      1800      87.0  
       5         2      2012      1900      83.9  
       5         2      2012      2000      79.9  
       5         2      2012      2100      80.8  
       5         2      2012      2200      77.2  
       5         2      2012      2300      74.0  
       5         2      2012      2400      70.6  
       5         3      2012       100      71.8  
       5         3      2012       200      69.7  
       5         3      2012       300      69.9  
       5         3      2012       400      68.8  
       5         3      2012       500      65.8  
       5         3      2012       600      65.9  
       5         3      2012       700      69.2  
       5         3      2012       800      71.8  
       5         3      2012       900      73.9  
       5         3      2012      1000      75.5  
       5         3      2012      1100      76.2  
